postnummer,elområde
33233,SE4
33234,SE4
33235,SE4
33236,SE4
33237,SE4
33238,SE4
33280,SE4
33291,SE4
33292,SE4
33301,SE4
33302,SE4
33303,SE4
33304,SE4
33320,SE4
33321,SE4
33322,SE4
33323,SE4
33324,SE4
33328,SE4
33330,SE4
33331,SE4
33332,SE4
33333,SE4
33371,SE4
33372,SE4
33373,SE4
33374,SE4
33375,SE4
33376,SE4
33377,SE4
33378,SE4
33391,SE4
33392,SE4
33393,SE4
33420,SE4
33421,SE4
33422,SE4
33423,SE4
33424,SE4
33425,SE4
33431,SE4
33432,SE4
33433,SE4
33435,SE4
33491,SE4
33501,SE4
33503,SE3
33504,SE4
33520,SE4
33521,SE4
33522,SE4
33523,SE4
33524,SE4
33525,SE4
33528,SE4
33530,SE4
33531,SE4
33532,SE4
33533,SE4
33571,SE3
33572,SE3
33573,SE4
33574,SE4
33580,SE4
33591,SE4
33592,SE4
33593,SE4
33594,SE4
33595,SE4
33596,SE4
34101,SE4
34102,SE4
34104,SE4
34105,SE4
34106,SE4
34107,SE4
34108,SE4
34109,SE4
34110,SE4
34111,SE4
34112,SE4
34114,SE4
34116,SE4
34117,SE4
34118,SE4
34120,SE4
34121,SE4
34122,SE4
34123,SE4
34124,SE4
34125,SE4
34126,SE4
34131,SE4
34132,SE4
34133,SE4
34134,SE4
34135,SE4
34136,SE4
34137,SE4
34138,SE4
34139,SE4
34140,SE4
34141,SE4
34142,SE4
34143,SE4
34144,SE4
34150,SE4
34151,SE4
34152,SE4
34155,SE4
34160,SE4
34170,SE4
34171,SE4
34172,SE4
34173,SE4
34174,SE4
34175,SE4
34176,SE4
34177,SE4
34180,SE4
34181,SE4
34182,SE4
34183,SE4
34184,SE4
34185,SE4
34191,SE4
34193,SE4
34194,SE4
34196,SE4
34200,SE4
34201,SE4
34205,SE4
34210,SE4
34211,SE4
34220,SE4
34221,SE4
34222,SE4
34223,SE4
34230,SE4
34231,SE4
34232,SE4
34233,SE4
34234,SE4
34235,SE4
34236,SE4
34250,SE4
34251,SE4
34252,SE4
34253,SE4
34254,SE4
34255,SE4
34260,SE4
34261,SE4
34262,SE4
34263,SE4
34264,SE4
34265,SE4
34280,SE4
34290,SE4
34291,SE4
34292,SE4
34293,SE4
34294,SE4
34301,SE4
34320,SE4
34321,SE4
34322,SE4
34323,SE4
34324,SE4
34330,SE4
34331,SE4
34332,SE4
34333,SE4
34334,SE4
34335,SE4
34336,SE4
34337,SE4
34338,SE4
34371,SE4
34372,SE4
34373,SE4
34374,SE4
34375,SE4
34376,SE4
34381,SE4
34382,SE4
34390,SE4
34391,SE4
34392,SE4
34393,SE4
34394,SE4
34395,SE4
34396,SE4
34397,SE4
35002,SE4
35003,SE4
35004,SE4
35005,SE4
35007,SE4
35008,SE4
35033,SE4
35043,SE4
35053,SE4
35101,SE4
35102,SE4
35103,SE4
35104,SE4
35105,SE4
35106,SE4
35108,SE4
35112,SE4
35115,SE4
35121,SE4
35123,SE4
35124,SE4
35125,SE4
35126,SE4
35127,SE4
35128,SE4
35129,SE4
35170,SE4
35180,SE4
35181,SE4
35184,SE4
35185,SE4
35186,SE4
35187,SE4
35188,SE4
35189,SE4
35194,SE4
35195,SE4
35196,SE4
35197,SE4
35220,SE4
35221,SE4
35222,SE4
35223,SE4
35229,SE4
35230,SE4
35231,SE4
35232,SE4
35233,SE4
35234,SE4
35235,SE4
35236,SE4
35237,SE4
35238,SE4
35239,SE4
35240,SE4
35241,SE4
35242,SE4
35243,SE4
35244,SE4
35245,SE4
35246,SE4
35247,SE4
35248,SE4
35249,SE4
35250,SE4
35251,SE4
35252,SE4
35253,SE4
35254,SE4
35255,SE4
35256,SE4
35257,SE4
35258,SE4
35259,SE4
35260,SE4
35261,SE4
35262,SE4
35263,SE4
35264,SE4
35265,SE4
35266,SE4
35270,SE4
35271,SE4
35272,SE4
35273,SE4
35274,SE4
35571,SE4
35572,SE4
35573,SE4
35574,SE4
35575,SE4
35591,SE4
35592,SE4
35593,SE4
35594,SE4
35595,SE4
35596,SE4
35597,SE4
35598,SE4
35599,SE4
35801,SE4
35803,SE4
35810,SE4
35811,SE4
35812,SE4
35930,SE4
35940,SE4
35970,SE4
35999,SE4
36101,SE4
36120,SE4
36121,SE4
36122,SE4
36130,SE4
36131,SE4
36132,SE4
36133,SE4
36142,SE4
36153,SE4
36154,SE4
36180,SE4
36191,SE4
36192,SE4
36193,SE4
36194,SE4
36195,SE4
36196,SE4
36197,SE4
36200,SE4
36201,SE4
36220,SE4
36221,SE4
36222,SE4
36230,SE4
36231,SE4
36232,SE4
36240,SE4
36250,SE4
36251,SE4
36252,SE4
36253,SE4
36254,SE4
36256,SE4
36257,SE4
36258,SE4
36291,SE4
36292,SE4
36293,SE4
36294,SE4
36295,SE4
36296,SE4
36297,SE4
36298,SE4
36303,SE4
36321,SE4
36330,SE4
36331,SE4
36333,SE4
36334,SE4
36335,SE4
36341,SE4
36342,SE4
36344,SE4
36345,SE4
36391,SE4
36392,SE4
36393,SE4
36394,SE4
36403,SE4
36404,SE4
36421,SE4
36430,SE4
36431,SE4
36433,SE4
36441,SE4
36442,SE4
36443,SE4
36444,SE4
36445,SE4
36491,SE4
36492,SE4
36493,SE4
36495,SE4
36496,SE4
36497,SE4
36531,SE4
36532,SE4
36533,SE4
36541,SE4
36542,SE4
36543,SE4
36544,SE4
36591,SE4
36592,SE4
36593,SE4
36594,SE4
37100,Unknown
37101,Unknown
37102,Unknown
37104,Unknown
37106,Unknown
37108,Unknown
37110,Unknown
37111,Unknown
37112,Unknown
37113,Unknown
37114,Unknown
37115,Unknown
37116,Unknown
37118,Unknown
37120,Unknown
37121,Unknown
37122,Unknown
37123,Unknown
37124,Unknown
37125,Unknown
37129,Unknown
37130,Unknown
37131,Unknown
37132,Unknown
37133,Unknown
37134,Unknown
37135,Unknown
37136,Unknown
37137,Unknown
37138,Unknown
37139,Unknown
37140,Unknown
37141,Unknown
37142,Unknown
37143,Unknown
37144,Unknown
37145,Unknown
37146,Unknown
37147,Unknown
37148,Unknown
37149,Unknown
37150,Unknown
37151,Unknown
37152,Unknown
37153,Unknown
37154,Unknown
37155,Unknown
37156,Unknown
37157,Unknown
37160,SE4
37161,SE4
37162,SE4
37163,SE4
37164,SE4
37165,SE4
37175,Unknown
37179,Unknown
37180,Unknown
37181,Unknown
37182,Unknown
37183,Unknown
37184,Unknown
37185,Unknown
37186,Unknown
37187,Unknown
37188,Unknown
37189,Unknown
37191,Unknown
37192,Unknown
37193,Unknown
37194,SE4
37200,SE4
37201,SE4
37202,SE4
37206,SE4
37220,SE4
37221,SE4
37222,SE4
37225,SE4
37229,SE4
37230,SE4
37231,SE4
37232,SE4
37233,SE4
37234,SE4
37235,SE4
37236,SE4
37237,SE4
37238,SE4
37239,SE4
37240,SE4
37250,SE4
37251,SE4
37252,SE4
37253,SE4
37260,SE4
37261,SE4
37262,SE4
37263,SE4
37273,SE4
37274,SE4
37275,SE4
37276,SE4
37277,SE4
37278,SE4
37280,SE4
37281,SE4
37290,SE4
37291,SE4
37292,SE4
37293,SE4
37294,SE4
37295,SE4
37296,SE4
37297,SE4
37298,SE4
37303,SE4
37304,SE4
37305,SE4
37306,SE4
37307,Unknown
37320,Unknown
37330,SE4
37331,SE4
37332,SE4
37333,SE4
37334,SE4
37335,SE4
37336,SE4
37337,SE4
37338,SE4
37339,SE4
37340,SE4
37341,SE4
37342,SE4
37343,SE4
37344,SE4
37345,SE4
37346,SE4
37351,SE4
37352,SE4
37353,SE4
37354,SE4
37361,Unknown
37362,Unknown
37363,SE4
37364,Unknown
37365,Unknown
37366,Unknown
37371,SE4
37372,SE4
37373,SE4
37374,SE4
37375,SE4
37377,SE4
37378,SE4
37379,SE4
37400,Unknown
37401,Unknown
37402,SE4
37420,Unknown
37421,Unknown
37422,Unknown
37423,Unknown
37424,Unknown
37430,Unknown
37431,Unknown
37432,Unknown
37433,Unknown
37434,Unknown
37435,Unknown
37436,Unknown
37437,Unknown
37438,Unknown
37439,Unknown
37440,Unknown
37441,Unknown
37450,SE4
37451,SE4
37452,SE4
37453,SE4
37454,SE4
37470,SE4
37480,Unknown
37481,Unknown
37482,Unknown
37483,Unknown
37491,SE4
37492,SE4
37493,Unknown
37494,SE4
37495,SE4
37496,SE4
37521,SE4
37522,SE4
37530,SE4
37531,SE4
37532,SE4
37533,SE4
37534,SE4
37585,SE4
37586,SE4
37590,SE4
37591,SE4
37623,SE4
37635,SE4
37636,SE4
37637,SE4
37681,SE4
37682,SE4
37692,SE4
37693,SE4
38201,SE4
38220,SE4
38221,SE4
38222,SE4
38223,SE4
38224,SE4
38228,SE4
38230,SE4
38231,SE4
38232,SE4
38233,SE4
38234,SE4
38235,SE4
38236,SE4
38237,SE4
38238,SE4
38239,SE4
38240,SE4
38241,SE4
38242,SE4
38243,SE4
38244,SE4
38245,SE4
38246,SE4
38271,SE4
38272,SE4
38273,SE4
38274,SE4
38275,SE4
38276,SE4
38280,SE4
38290,SE4
38291,SE4
38292,SE4
38293,SE4
38294,SE4
38296,SE4
38301,SE4
38320,SE4
38321,SE4
38322,SE4
38323,SE4
38324,SE4
38325,SE4
38330,SE4
38331,SE4
38332,SE4
38333,SE4
38334,SE4
38335,SE4
38336,SE4
38337,SE4
38338,SE4
38339,SE4
38391,SE4
38392,SE4
38402,SE4
38421,SE4
38422,SE4
38430,SE4
38431,SE4
38440,SE4
38471,SE4
38472,SE4
38473,SE4
38491,SE4
38492,SE4
38493,SE4
38501,SE4
38502,SE4
38503,SE4
38520,SE4
38521,SE4
38522,SE4
38525,SE4
38530,SE4
38531,SE4
38532,SE4
38533,SE4
38534,SE4
38540,SE4
38550,SE4
38551,SE4
38590,SE4
38591,SE4
38592,SE4
38593,SE4
38594,SE4
38595,SE4
38597,SE4
38598,SE4
38599,SE4
38601,Unknown
38602,Unknown
38620,Unknown
38621,Unknown
38622,Unknown
38623,Unknown
38630,Unknown
38631,Unknown
38632,Unknown
38633,Unknown
38634,Unknown
38635,Unknown
38650,Unknown
38651,Unknown
38660,Unknown
38661,Unknown
38662,Unknown
38663,Unknown
38664,Unknown
38680,Unknown
38690,Unknown
38692,Unknown
38693,Unknown
38694,Unknown
38695,Unknown
38696,Unknown
38701,SE4
38703,SE4
38704,Unknown
38720,SE4
38721,SE4
38722,SE4
38723,SE4
38724,SE4
38731,SE4
38732,SE4
38733,SE4
38734,SE4
38735,SE4
38736,SE4
38737,SE4
38750,SE4
38752,SE4
38770,SE4
38771,SE4
38772,SE4
38773,SE4
38774,SE4
38775,Unknown
38788,SE4
38790,SE4
38791,SE4
38792,SE4
38793,SE4
38794,SE4
38795,SE4
38796,SE4
38804,SE4
38820,SE4
38830,SE4
38831,SE4
38832,SE4
38840,SE4
38841,SE4
38850,SE4
38891,SE4
38892,SE4
38893,SE4
38894,SE4
38896,SE4
38897,SE4
38898,SE4
38899,SE4
39004,Unknown
39006,Unknown
39008,Unknown
39100,Unknown
39120,Unknown
39121,Unknown
39122,Unknown
39123,Unknown
39125,Unknown
39126,Unknown
39127,Unknown
39128,Unknown
39129,Unknown
39182,Unknown
39183,Unknown
39184,Unknown
39185,Unknown
39186,Unknown
39187,Unknown
39188,Unknown
39230,Unknown
39231,Unknown
39232,Unknown
39233,Unknown
39234,Unknown
39235,Unknown
39236,Unknown
39237,Unknown
39238,Unknown
39239,Unknown
39240,Unknown
39241,Unknown
39242,Unknown
39243,Unknown
39244,Unknown
39245,Unknown
39246,Unknown
39247,Unknown
39248,Unknown
39249,Unknown
39250,Unknown
39251,Unknown
39252,Unknown
39300,Unknown
39349,Unknown
39350,Unknown
39351,Unknown
39352,Unknown
39353,Unknown
39354,Unknown
39355,Unknown
39356,Unknown
39357,Unknown
39358,Unknown
39359,Unknown
39360,Unknown
39361,Unknown
39363,Unknown
39364,Unknown
39365,Unknown
39366,Unknown
39470,Unknown
39471,Unknown
39474,Unknown
39477,Unknown
39590,Unknown
39591,Unknown
39592,Unknown
39593,Unknown
39594,Unknown
39595,Unknown
39597,Unknown
39598,Unknown
39800,Unknown
39809,Unknown
39810,Unknown
39811,Unknown
40010,SE3
40012,SE3
40013,SE3
40014,SE3
40015,SE3
40016,SE3
40020,SE3
40022,SE3
40024,SE3
40025,SE3
40031,SE3
40032,SE3
40040,SE3
40043,SE3
40050,SE3
40053,SE3
40060,SE3
40070,SE3
40072,SE3
40090,SE3
40091,SE3
40092,SE3
40093,SE3
40094,SE3
40095,SE3
40096,SE3
40097,SE3
40099,SE3
40110,SE3
40120,SE3
40121,SE3
40122,SE3
40123,SE3
40124,SE3
40125,SE3
40126,SE3
40127,SE3
40150,SE3
40151,SE3
40180,SE3
40182,SE3
40183,SE3
40184,SE3
40220,SE3
40221,SE3
40222,SE3
40223,SE3
40224,SE3
40225,SE3
40226,SE3
40227,SE3
40228,SE3
40229,SE3
40231,SE3
40232,SE3
40233,SE3
40234,SE3
40235,SE3
40236,SE3
40241,SE3
40242,SE3
40251,SE3
40252,SE3
40257,SE3
40258,SE3
40259,SE3
40261,SE3
40271,SE3
40272,SE3
40273,SE3
40274,SE3
40275,SE3
40276,SE3
40277,SE3
40278,SE3
40300,SE3
40310,SE3
40311,SE3
40312,SE3
40313,SE3
40314,SE3
40315,SE3
40316,SE3
40317,SE3
40320,SE3
40330,SE3
40331,SE3
40332,SE3
40336,SE3
40338,SE3
40339,SE3
40340,SE3
40420,SE3
40421,SE3
40422,SE3
40423,SE3
40424,SE3
40425,SE3
40426,SE3
40427,SE3
40428,SE3
40429,SE3
40430,SE3
40439,SE3
40480,SE3
40482,SE3
40483,SE3
40484,SE3
40485,SE3
40500,SE3
40502,SE3
40503,SE3
40504,SE3
40505,SE3
40507,SE3
40508,SE3
40509,SE3
40510,SE3
40512,SE3
40513,SE3
40514,SE3
40515,SE3
40516,SE3
40518,SE3
40519,SE3
40520,SE3
40521,SE3
40522,SE3
40523,SE3
40530,SE3
40531,SE3
40532,SE3
40533,SE3
40535,SE3
40536,SE3
40537,SE3
40538,SE3
40540,SE3
40544,SE3
40545,SE3
40550,SE3
40570,SE3
40583,SE3
40590,SE3
40800,SE3
40830,SE3
40901,SE3
40912,SE3
40917,SE3
40926,SE3
40927,SE3
41100,SE3
41101,SE3
41102,SE3
41103,SE3
41104,SE3
41105,SE3
41106,SE3
41107,SE3
41108,SE3
41109,SE3
41110,SE3
41111,SE3
41112,SE3
41113,SE3
41114,SE3
41115,SE3
41116,SE3
41117,SE3
41118,SE3
41119,SE3
41120,SE3
41121,SE3
41122,SE3
41123,SE3
41124,SE3
41125,SE3
41126,SE3
41127,SE3
41128,SE3
41129,SE3
41130,SE3
41131,SE3
41132,SE3
41133,SE3
41134,SE3
41135,SE3
41136,SE3
41137,SE3
41138,SE3
41139,SE3
41140,SE3
41141,SE3
41142,SE3
41143,SE3
41181,SE3
41221,SE3
41249,SE3
41250,SE3
41251,SE3
41252,SE3
41253,SE3
41254,SE3
41255,SE3
41256,SE3
41257,SE3
41258,SE3
41259,SE3
41260,SE3
41261,SE3
41262,SE3
41263,SE3
41264,SE3
41265,SE3
41266,SE3
41267,SE3
41268,SE3
41269,SE3
41270,SE3
41271,SE3
41272,SE3
41273,SE3
41274,SE3
41275,SE3
41276,SE3
41277,SE3
41278,SE3
41279,SE3
41280,SE3
41281,SE3
41282,SE3
41285,SE3
41286,SE3
41288,SE3
41289,SE3
41290,SE3
41292,SE3
41293,SE3
41294,SE3
41295,SE3
41296,SE3
41297,SE3
41298,SE3
41299,SE3
41300,SE3
41301,SE3
41302,SE3
41303,SE3
41304,SE3
41305,SE3
41306,SE3
41307,SE3
41308,SE3
41309,SE3
41310,SE3
41311,SE3
41312,SE3
41313,SE3
41314,SE3
41315,SE3
41316,SE3
41317,SE3
41318,SE3
41319,SE3
41320,SE3
41321,SE3
41322,SE3
41323,SE3
41324,SE3
41325,SE3
41326,SE3
41327,SE3
41328,SE3
41345,SE3
41346,SE3
41380,SE3
41382,SE3
41390,SE3
41420,SE3
41450,SE3
41451,SE3
41452,SE3
41453,SE3
41454,SE3
41455,SE3
41456,SE3
41457,SE3
41458,SE3
41459,SE3
41460,SE3
41461,SE3
41462,SE3
41463,SE3
41464,SE3
41465,SE3
41466,SE3
41467,SE3
41468,SE3
41469,SE3
41470,SE3
41471,SE3
41472,SE3
41473,SE3
41474,SE3
41475,SE3
41476,SE3
41477,SE3
41478,SE3
41479,SE3
41480,SE3
41481,SE3
41482,SE3
41483,SE3
41484,SE3
41500,SE3
41502,SE3
41505,SE3
41511,SE3
41512,SE3
41513,SE3
41514,SE3
41515,SE3
41516,SE3
41517,SE3
41522,SE3
41523,SE3
41524,SE3
41525,SE3
41526,SE3
41527,SE3
41528,SE3
41531,SE3
41532,SE3
41533,SE3
41534,SE3
41535,SE3
41536,SE3
41537,SE3
41538,SE3
41541,SE3
41542,SE3
41543,SE3
41544,SE3
41545,SE3
41546,SE3
41547,SE3
41548,SE3
41550,SE3
41551,SE3
41552,SE3
41553,SE3
41554,SE3
41555,SE3
41556,SE3
41557,SE3
41561,SE3
41562,SE3
41563,SE3
41564,SE3
41565,SE3
41566,SE3
41567,SE3
41568,SE3
41571,SE3
41572,SE3
41573,SE3
41574,SE3
41582,SE3
41599,SE3
41600,SE3
41647,SE3
41648,SE3
41649,SE3
41650,SE3
41651,SE3
41652,SE3
41653,SE3
41654,SE3
41655,SE3
41656,SE3
41657,SE3
41658,SE3
41659,SE3
41660,SE3
41661,SE3
41662,SE3
41663,SE3
41664,SE3
41665,SE3
41666,SE3
41667,SE3
41668,SE3
41669,SE3
41670,SE3
41671,SE3
41672,SE3
41673,SE3
41674,SE3
41675,SE3
41676,SE3
41677,SE3
41678,SE3
41679,SE3
41680,SE3
41681,SE3
41682,SE3
41685,SE3
41699,SE3
41701,SE3
41702,SE3
41703,SE3
41704,SE3
41705,SE3
41706,SE3
41707,SE3
41708,SE3
41709,SE3
41710,SE3
41711,SE3
41712,SE3
41713,SE3
41714,SE3
41715,SE3
41716,SE3
41717,SE3
41718,SE3
41720,SE3
41721,SE3
41722,SE3
41723,SE3
41724,SE3
41725,SE3
41726,SE3
41727,SE3
41728,SE3
41729,SE3
41730,SE3
41739,SE3
41740,SE3
41741,SE3
41742,SE3
41743,SE3
41744,SE3
41745,SE3
41746,SE3
41747,SE3
41748,SE3
41749,SE3
41750,SE3
41752,SE3
41753,SE3
41755,SE3
41756,SE3
41757,SE3
41758,SE3
41760,SE3
41761,SE3
41762,SE3
41763,SE3
41764,SE3
41765,SE3
41766,SE3
41767,SE3
41768,SE3
41769,SE3
41770,SE3
41779,SE3
41780,SE3
41785,SE3
41800,SE3
41802,SE3
41804,SE3
41812,SE3
41821,SE3
41822,SE3
41823,SE3
41824,SE3
41830,SE3
41831,SE3
41832,SE3
41833,SE3
41834,SE3
41835,SE3
41836,SE3
41837,SE3
41838,SE3
41839,SE3
41840,SE3
41841,SE3
41842,SE3
41843,SE3
41870,SE3
41871,SE3
41872,SE3
41873,SE3
41874,SE3
41875,SE3
41876,SE3
41877,SE3
41878,SE3
41879,SE3
42100,SE3
42102,SE3
42108,SE3
42120,SE3
42121,SE3
42122,SE3
42123,SE3
42130,SE3
42131,SE3
42132,SE3
42133,SE3
42134,SE3
42135,SE3
42137,SE3
42138,SE3
42139,SE3
42140,SE3
42141,SE3
42142,SE3
42143,SE3
42144,SE3
42145,SE3
42146,SE3
42147,SE3
42148,SE3
42149,SE3
42150,SE3
42151,SE3
42152,SE3
42153,SE3
42154,SE3
42157,SE3
42158,SE3
42159,SE3
42160,SE3
42161,SE3
42162,SE3
42163,SE3
42164,SE3
42165,SE3
42166,SE3
42167,SE3
42170,SE3
42171,SE3
42172,SE3
42173,SE3
42174,SE3
42200,SE3
42202,SE3
42203,SE3
42204,SE3
42210,SE3
42220,SE3
42241,SE3
42242,SE3
42243,SE3
42244,SE3
42245,SE3
42246,SE3
42247,SE3
42248,SE3
42249,SE3
42250,SE3
42251,SE3
42252,SE3
42253,SE3
42254,SE3
42255,SE3
42256,SE3
42257,SE3
42258,SE3
42259,SE3
42280,SE3
42300,SE3
42320,SE3
42321,SE3
42322,SE3
42323,SE3
42332,SE3
42333,SE3
42334,SE3
42336,SE3
42337,SE3
42338,SE3
42339,SE3
42340,SE3
42341,SE3
42342,SE3
42343,SE3
42346,SE3
42347,SE3
42349,SE3
42350,SE3
42351,SE3
42352,SE3
42353,SE3
42354,SE3
42355,SE3
42356,SE3
42359,SE3
42361,SE3
42363,SE3
42370,SE3
42371,SE3
42372,SE3
42373,SE3
42400,SE3
42401,SE3
42402,SE3
42420,SE3
42421,SE3
42422,SE3
42423,SE3
42424,SE3
42431,SE3
42432,SE3
42433,SE3
42434,SE3
42435,SE3
42436,SE3
42437,SE3
42438,SE3
42439,SE3
42440,SE3
42441,SE3
42442,SE3
42443,SE3
42444,SE3
42445,SE3
42446,SE3
42447,SE3
42448,SE3
42449,SE3
42450,SE3
42453,SE3
42454,SE3
42455,SE3
42456,SE3
42457,SE3
42461,SE3
42465,SE3
42466,SE3
42467,SE3
42468,SE3
42469,SE3
42470,SE3
42471,SE3
42472,SE3
42480,SE3
42490,SE3
42491,SE3
42500,SE3
42502,SE3
42508,SE3
42530,SE3
42531,SE3
42532,SE3
42533,SE3
42534,SE3
42535,SE3
42536,SE3
42537,SE3
42538,SE3
42539,SE3
42541,SE3
42542,SE3
42543,SE3
42565,SE3
42600,SE3
42604,SE3
42605,SE3
42620,SE3
42650,SE3
42651,SE3
42652,SE3
42653,SE3
42654,SE3
42655,SE3
42656,SE3
42658,SE3
42659,SE3
42668,SE3
42669,SE3
42670,SE3
42671,SE3
42672,SE3
42673,SE3
42674,SE3
42676,SE3
42677,SE3
42679,SE3
42680,SE3
42700,SE4
42720,SE4
42721,SE4
42722,SE4
42723,SE4
42734,SE4
42735,SE4
42736,SE4
42737,SE4
42738,SE4
42739,SE4
42740,SE4
42750,SE4
42821,SE3
42822,SE3
42830,SE3
42831,SE3
42832,SE3
42833,SE3
42834,SE3
42835,SE3
42836,SE3
42837,SE3
42880,SE3
42881,SE3
42911,Unknown
42912,Unknown
42913,Unknown
42921,SE4
42922,SE4
42923,SE4
42930,SE4
42931,SE4
42932,SE4
42933,SE4
42934,SE4
42935,SE4
42941,Unknown
42942,Unknown
42943,Unknown
42944,Unknown
42980,Unknown
43080,Unknown
43081,Unknown
43082,Unknown
43083,Unknown
43084,Unknown
43085,Unknown
43100,SE3
43102,SE3
43104,SE3
43119,SE3
43120,SE3
43121,SE3
43122,SE3
43123,SE3
43124,SE3
43125,SE3
43126,SE3
43130,SE3
43131,SE3
43132,SE3
43133,SE3
43134,SE3
43135,SE3
43136,SE3
43137,SE3
43138,SE3
43139,SE3
43140,SE3
43141,SE3
43142,SE3
43143,SE3
43144,SE3
43145,SE3
43146,SE3
43147,SE3
43148,SE3
43149,SE3
43150,SE3
43151,SE3
43153,SE3
43159,SE3
43160,SE3
43161,SE3
43162,SE3
43163,SE3
43164,SE3
43166,SE3
43167,SE3
43168,SE3
43169,SE3
43180,SE3
43182,SE3
43183,SE3
43184,SE3
43185,SE3
43186,SE3
43187,SE3
43190,SE3
43200,SE4
43201,SE4
43202,SE4
43203,SE4
43205,SE4
43206,SE4
43207,SE4
43208,SE4
43210,SE4
43213,SE4
43214,SE4
43215,SE4
43216,SE4
43217,SE4
43218,SE4
43219,SE4
43221,SE4
43222,SE4
43223,SE4
43224,SE4
43225,SE4
43230,SE4
43231,SE4
43232,SE4
43233,SE4
43234,SE4
43235,SE4
43236,SE4
43237,SE4
43238,SE4
43239,SE4
43240,SE4
43241,SE4
43242,SE4
43243,SE4
43244,SE4
43245,SE4
43246,SE4
43247,SE4
43248,SE4
43250,SE4
43251,SE4
43252,SE4
43253,SE4
43254,SE4
43255,SE4
43256,SE4
43257,SE4
43263,SE4
43264,SE4
43265,SE4
43266,SE4
43267,SE4
43268,SE4
43269,SE4
43274,SE4
43275,SE4
43276,SE4
43277,SE4
43278,SE4
43279,SE4
43280,SE4
43281,SE4
43282,SE4
43284,SE4
43285,SE4
43286,SE4
43287,SE4
43289,SE4
43291,SE4
43292,SE4
43293,SE4
43294,SE4
43295,SE4
43296,SE4
43297,SE4
43298,SE4
43299,SE4
43300,SE3
43302,SE3
43320,SE3
43321,SE3
43322,SE3
43323,SE3
43324,SE3
43325,SE3
43326,SE3
43328,SE3
43330,SE3
43331,SE3
43332,SE3
43333,SE3
43334,SE3
43335,SE3
43336,SE3
43337,SE3
43338,SE3
43339,SE3
43341,SE3
43342,SE3
43343,SE3
43344,SE3
43345,SE3
43346,SE3
43347,SE3
43348,SE3
43349,SE3
43350,SE3
43351,SE3
43352,SE3
43353,SE3
43360,SE3
43361,SE3
43362,SE3
43363,SE3
43364,SE3
43365,SE3
43366,SE3
43367,SE3
43368,SE3
43369,SE3
43370,SE3
43375,SE3
43376,SE3
43381,SE3
43382,SE3
43383,SE3
43384,SE3
43386,SE3
43400,SE4
43420,SE4
43421,SE4
43422,SE4
43423,SE4
43424,SE4
43430,SE4
43431,SE4
43432,SE4
43433,SE4
43434,SE4
43435,SE4
43436,SE4
43437,SE4
43439,SE4
43440,SE4
43441,SE4
43442,SE4
43443,SE4
43444,SE4
43445,SE4
43446,SE4
43447,SE4
43448,SE4
43450,SE4
43451,SE4
43452,SE4
43460,SE4
43479,SE4
43480,SE4
43481,SE4
43490,SE4
43491,SE4
43492,SE4
43493,SE4
43494,SE4
43495,SE4
43496,SE4
43497,SE4
43498,SE4
43499,SE4
43500,SE3
43501,SE3
43520,SE3
43521,SE3
43522,SE3
43523,SE3
43524,SE3
43525,SE3
43530,SE3
43531,SE3
43532,SE3
43533,SE3
43535,SE3
43537,SE3
43538,SE3
43539,SE3
43540,SE3
43541,SE3
43542,SE3
43543,SE3
43544,SE3
43580,SE3
43582,SE3
43583,SE3
43587,SE3
43588,SE3
43600,SE3
43602,SE3
43620,SE3
43621,SE3
43622,SE3
43623,SE3
43632,SE3
43633,SE3
43634,SE3
43635,SE3
43636,SE3
43637,SE3
43638,SE3
43639,SE3
43640,SE3
43642,SE3
43643,SE3
43644,SE3
43645,SE3
43650,SE3
43651,SE3
43652,SE3
43653,SE3
43654,SE3
43655,SE3
43656,SE3
43657,SE3
43658,SE3
43700,SE4
43720,SE4
43721,SE4
43722,SE4
43730,SE4
43731,SE4
43732,SE4
43733,SE4
43734,SE4
43735,SE4
43736,SE4
43738,SE4
43740,SE4
43741,SE4
43742,SE4
43791,SE4
43792,SE4
43793,SE4
43805,SE3
43807,SE3
43808,SE3
43809,SE3
43811,SE3
43812,SE3
43813,SE3
43814,SE3
43820,SE3
43821,SE3
43822,SE3
43823,SE3
43832,SE3
43833,SE3
43834,SE3
43835,SE3
43836,SE3
43838,SE3
43839,SE3
43851,SE3
43852,SE3
43853,SE3
43854,SE3
43870,SE3
43880,SE3
43881,SE3
43891,SE3
43892,SE3
43893,SE3
43894,SE3
43895,SE3
43896,SE3
43897,SE3
43898,SE3
43900,Unknown
43903,SE4
43905,Unknown
43908,SE4
43921,Unknown
43930,Unknown
43931,Unknown
43932,Unknown
43933,Unknown
43934,Unknown
43935,Unknown
43936,Unknown
43937,Unknown
43951,Unknown
43952,Unknown
43953,Unknown
43954,Unknown
43955,Unknown
43961,SE4
43962,SE4
43963,SE4
43964,SE4
43965,Unknown
43971,SE4
43972,SE4
43973,SE4
43974,SE4
43975,SE4
43991,Unknown
43992,Unknown
43993,Unknown
43994,Unknown
44100,SE3
44111,SE3
44115,SE3
44116,SE3
44117,SE3
44118,SE3
44120,SE3
44121,SE3
44122,SE3
44123,SE3
44124,SE3
44125,SE3
44126,SE3
44127,SE3
44128,SE3
44129,SE3
44130,SE3
44131,SE3
44132,SE3
44133,SE3
